_id,title,year,vote_count,vote_average
665daecc46c898799d017153,The War of the Worlds,1953,594,6.8
665daecc46c898799d017154,If Only,2004,557,6.998
665daecc46c898799d017155,Honeymoon with My Mother,2022,153,6.379
665daecc46c898799d017156,District 13: Ultimatum,2009,1116,6.39
665daecc46c898799d017157,The Bounty,1984,504,6.688
665daecc46c898799d017158,The Agony and the Ecstasy,1965,129,7.043
665daecc46c898799d017159,Streets of Fire,1984,461,6.898
665daecc46c898799d01715a,Once Upon a Crime,2023,110,6.3
665daecc46c898799d01715b,Little Miss Sunshine,2006,6873,7.685
665daecc46c898799d01715c,The Book of Henry,2017,1265,7.529
665daecc46c898799d01715d,Side Effects,2013,2991,6.595
665daecc46c898799d01715e,The Stranger,2022,291,6.136
665daecc46c898799d01715f,PAW Patrol: Jet to the Rescue,2020,161,7
665daecc46c898799d017160,Beyond the Universe,2022,301,7.982
665daecc46c898799d017161,The Party,1980,1089,6.602
665daecc46c898799d017162,Lord of the Flies,1963,495,6.708
665daecc46c898799d017163,Duck Duck Goose,2018,160,6.234
665daecc46c898799d017164,Melody Time,1948,287,6.2
665daecc46c898799d017165,Christmas Getaway,2017,137,6.949
665daecc46c898799d017166,Take Down,2016,181,5.867
665daecc46c898799d017167,Take Down,2016,181,5.867
665daecc46c898799d017168,Are We There Yet?,2005,934,5.595
665daecc46c898799d017169,Freaks,2019,1091,6.754
665daecc46c898799d01716a,50/50,2011,3661,7.176
665daecc46c898799d01716b,Let the Right One In,2008,2815,7.537
665daecc46c898799d01716c,The Right Stuff,1983,831,7.443
665daecc46c898799d01716d,Supervixens,1975,124,5.778
665daecc46c898799d01716e,The Portable Door,2023,187,6.572
665daecc46c898799d01716f,Double Team,1997,728,5.142
665daecc46c898799d017170,The Dude in Me,2019,128,7.844
665daecc46c898799d017171,Groot Takes a Bath,2022,327,7.127
665daecc46c898799d017172,Jay and Silent Bob Strike Back,2001,1484,6.417
665daecc46c898799d017173,Dreamgirls,2006,964,6.748
665daecc46c898799d017174,Romeo & Juliet,2013,545,6.736
665daecc46c898799d017175,The Client,1994,1079,6.691
665daecc46c898799d017176,3 Ninjas Knuckle Up,1995,187,5.083
665daecc46c898799d017177,I Can't Think Straight,2008,299,7.562
665daecc46c898799d017178,The Empty Man,2020,750,6.154
665daecc46c898799d017179,Code Name Banshee,2022,121,5.8
665daecc46c898799d01717a,Wolf Warrior 2,2017,265,6.6
665daecc46c898799d01717b,Redline,2010,420,7.499
665daecc46c898799d01717c,Blown Away,1994,513,6.2
665daecc46c898799d01717d,Rampant,2018,182,6.876
665daecc46c898799d01717e,The Tiger,2015,234,7.667
665daecc46c898799d01717f,Escobar: Paradise Lost,2014,759,6.275
665daecc46c898799d017180,Asterix in Britain,1986,642,6.777
665daecc46c898799d017181,Doraemon: New Nobita's Great Demon - Peko and the Exploration Party of Five,2014,109,6.216
665daecc46c898799d017182,Barbie: A Fairy Secret,2011,478,6.799
665daecc46c898799d017183,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,1292,6.193
665daecc46c898799d017184,Rising Sun,1993,715,6.151
665daecc46c898799d017185,Nick and Norah's Infinite Playlist,2008,1147,6.461
665daecc46c898799d017186,Rio Lobo,1970,235,6.411
665daecc46c898799d017187,Nick and Norah's Infinite Playlist,2008,1147,6.461
665daecc46c898799d017188,Rio Lobo,1970,235,6.411
665daecc46c898799d017189,Loving Adults,2022,292,6.2
665daecc46c898799d01718a,"You, Me and Dupree",2006,1300,5.601
665daecc46c898799d01718b,The House of Magic,2013,334,6.4
665daecc46c898799d01718c,Adventures in Babysitting,2016,399,7.271
665daecc46c898799d01718d,The Legend of Bagger Vance,2000,852,6.6
665daecc46c898799d01718e,Herbie Goes to Monte Carlo,1977,301,5.881
665daecc46c898799d01718f,Winnie the Pooh: A Very Merry Pooh Year,2002,172,6.9
665daecc46c898799d017190,Altered Carbon: Resleeved,2020,275,6.538
665daecc46c898799d017191,Sydney White,2007,1013,6.463
665daecc46c898799d017192,My Stepmother Is an Alien,1988,491,5.684
665daecc46c898799d017193,"Paul, Apostle of Christ",2018,338,7.562
665daecc46c898799d017194,Enter the Void,2009,1706,7.331
665daecc46c898799d017195,The Boat That Rocked,2009,2045,7.248
665daecc46c898799d017196,The Hidden Fortress,1958,585,7.954
665daecc46c898799d017197,The Hidden Fortress,1958,585,7.954
665daecc46c898799d017198,Red Cliff II,2009,429,7.29
665daecc46c898799d017199,Evil Does Not Exist,2023,113,6.735
665daecc46c898799d01719a,The Rocky Horror Picture Show,1975,2702,7.5
665daecc46c898799d01719b,Backstabbing for Beginners,2018,189,6.1
665daecc46c898799d01719c,Inu-Oh,2022,104,7.3
665daecc46c898799d01719d,Taxi 3,2003,1454,5.74
665daecc46c898799d01719e,Wild at Heart,1990,1545,7.024
665daecc46c898799d01719f,Words on Bathroom Walls,2020,568,7.817
665daecc46c898799d0171a0,Chasing Amy,1997,1333,6.762
665daecc46c898799d0171a1,The China Syndrome,1979,438,7.2
665daecc46c898799d0171a2,Domino,2005,1158,5.927
665daecc46c898799d0171a3,Leaving Las Vegas,1995,1378,7.26
665daecc46c898799d0171a4,Monster High: 13 Wishes,2013,150,7.543
665daecc46c898799d0171a5,Never Been Kissed,1999,1440,6.163
665daecc46c898799d0171a6,The Cursed: Dead Man's Prey,2021,124,7.496
665daecc46c898799d0171a7,Modest Heroes,2018,159,6.638
665daecc46c898799d0171a8,Far and Away,1992,1152,6.76
665daecc46c898799d0171a9,Double Trouble,1984,495,6.995
665daecc46c898799d0171aa,The One and Only Ivan,2020,569,7.4
665daecc46c898799d0171ab,Naked Lunch,1991,1019,7.024
665daecc46c898799d0171ac,Seven Psychopaths,2012,3783,6.815
665daecc46c898799d0171ad,The Hudsucker Proxy,1994,998,7.086
665daecc46c898799d0171ae,Prevenge,2017,212,5.491
665daecc46c898799d0171af,Tremors 4: The Legend Begins,2004,442,5.631
665daecc46c898799d0171b0,The Sweetest Thing,2002,1049,5.547
665daecc46c898799d0171b1,The Gambler,2014,1317,5.942
665daecc46c898799d0171b2,The Bone Collector,1999,3368,6.787
665daecc46c898799d0171b3,El Dorado,1966,505,7.3
665daecc46c898799d0171b4,Mermaids,1990,480,6.708
665daecc46c898799d0171b5,Who Am I?,1998,839,7.102
665daecc46c898799d0171b6,Newness,2017,584,6.1
665daecc46c898799d0171b7,Rebecca,2020,1050,6.297
665daecc46c898799d0171b8,Twin Dragons,1992,363,6.78
665daecc46c898799d0171b9,Tom and Jerry: The Magic Ring,2002,242,6.341
665daecc46c898799d0171ba,Inuyasha the Movie 3: Swords of an Honorable Ruler,2003,136,7.673
665daecc46c898799d0171bb,Flawless,2007,513,6.664
665daecc46c898799d0171bc,Wishmaster: The Prophecy Fulfilled,2002,145,4.503
665daecc46c898799d0171bd,The Fly II,1989,602,5.584
665daecc46c898799d0171be,The Holy Mountain,1973,863,7.585
665daecc46c898799d0171bf,Ingrid Goes West,2017,929,6.431
665daecc46c898799d0171c0,The Fall of the Roman Empire,1964,180,6.489
665daecc46c898799d0171c1,The Machine,2023,146,5.795
665daecc46c898799d0171c2,Shortbus,2006,488,6.324
665daecc46c898799d0171c3,Selena,1997,1195,7.718
665daecc46c898799d0171c4,Malcolm & Marie,2021,1347,7.05
665daecc46c898799d0171c5,Constantine: The House of Mystery,2022,143,6.8
665daecc46c898799d0171c6,Motherless Brooklyn,2019,1395,6.705
665daecc46c898799d0171c7,All Dogs Go to Heaven 2,1996,255,5.882
665daecc46c898799d0171c8,MexZombies,2022,148,7.125
665daecc46c898799d0171c9,The Two Popes,2019,2766,7.502
665daecc46c898799d0171ca,The Kid Who Would Be King,2019,717,6.172
665daecc46c898799d0171cb,Thunderbolt,1995,283,6.399
665daecc46c898799d0171cc,Into the Woods,2014,4160,5.755
665daecc46c898799d0171cd,Bowling for Columbine,2002,1477,7.535
665daecc46c898799d0171ce,Barbie: Princess Adventure,2020,232,7
665daecc46c898799d0171cf,Rumble,2021,494,6.785
665daecc46c898799d0171d0,Kizumonogatari Part 1: Tekketsu,2016,258,7.74
665daecc46c898799d0171d1,Ransom,1996,1751,6.656
665daecc46c898799d0171d2,At Eternity's Gate,2018,1416,6.9
665daecc46c898799d0171d3,"Honey, I Blew Up the Kid",1992,1124,5.236
665daecc46c898799d0171d4,The Island of Dr. Moreau,1996,497,4.869
665daecc46c898799d0171d5,Largo Winch II,2011,334,5.9
665daecc46c898799d0171d6,Initial D,2005,250,6.699
665daecc46c898799d0171d7,"Yours, Mine & Ours",2005,800,6.157
665daecc46c898799d0171d8,The Mad Adventures of Rabbi Jacob,1973,940,7.392
665daecc46c898799d0171d9,Splendor in the Grass,1961,260,7.481
665daecc46c898799d0171da,Snowden,2016,4227,7.103
665daecc46c898799d0171db,Lord of the Flies,1990,524,6.353
665daecc46c898799d0171dc,All About Anna,2005,107,3.6
665daecc46c898799d0171dd,Inuyasha the Movie 4: Fire on the Mystic Island,2004,103,7.5
665daecc46c898799d0171de,Spider-Man,1977,168,6.125
665daecc46c898799d0171df,House of 1000 Corpses,2003,1541,6.201
665daecc46c898799d0171e0,Just Friends,2005,1541,6.178
665daecc46c898799d0171e1,Kal Ho Naa Ho,2003,366,7.48
665daecc46c898799d0171e2,Paint,2023,112,5.455
665daecc46c898799d0171e3,Strange Days,1995,1283,7.004
665daecc46c898799d0171e4,Little Nemo: Adventures in Slumberland,1989,156,6.8
665daecc46c898799d0171e5,Runaway Train,1985,546,6.918
665daecc46c898799d0171e6,22 July,2018,1150,7.092
665daecc46c898799d0171e7,13 Assassins,2010,1073,7.297
665daecc46c898799d0171e8,Black Mass,2015,3254,6.508
665daecc46c898799d0171e9,Christmas with the Kranks,2004,1102,6.1
665daecc46c898799d0171ea,Deep Red,1975,1390,7.77
665daecc46c898799d0171eb,Black Mass,2015,3254,6.508
665daecc46c898799d0171ec,Christmas with the Kranks,2004,1102,6.1
665daecc46c898799d0171ed,Deep Red,1975,1390,7.77
665daecc46c898799d0171ee,Skin Trade,2014,256,6.094
665daecc46c898799d0171ef,Titanic,1953,126,6.6
665daecc46c898799d0171f0,The Fog,2005,703,4.543
665daecc46c898799d0171f1,We Die Young,2019,315,6.848
665daecc46c898799d0171f2,Fruitvale Station,2013,1235,7.364
665daecc46c898799d0171f3,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,2019,234,7.771
665daecc46c898799d0171f4,Halo: Nightfall,2014,158,6.892
665daecc46c898799d0171f5,Sexy Beast,2001,739,6.976
665daecc46c898799d0171f6,Cube Zero,2004,988,5.67
665daecc46c898799d0171f7,Grave Encounters,2011,1412,6.28
665daecc46c898799d0171f8,Come True,2020,242,5.957
665daecc46c898799d0171f9,Against All Odds,1984,194,5.722
665daecc46c898799d0171fa,Mobile Suit Gundam Hathaway,2021,117,7.368
665daecc46c898799d0171fb,Barton Fink,1991,1608,7.459
665daecc46c898799d0171fc,The Rat Catcher,2023,322,6.626
665daecc46c898799d0171fd,Persuasion,2007,264,7.32
665daecc46c898799d0171fe,Dark Water,2002,578,6.775
665daecc46c898799d0171ff,The Flowers of War,2011,767,7.461
665daecc46c898799d017200,Color Out of Space,2019,1379,6.02
665daecc46c898799d017201,Bad Genius,2017,751,7.901
665daecc46c898799d017202,Seeking Justice,2011,972,5.908
665daecc46c898799d017203,Nim's Island,2008,1104,5.92
665daecc46c898799d017204,Four Lions,2010,1089,6.953
665daecc46c898799d017205,A Day to Die,2022,205,5.9
665daecc46c898799d017206,Joe's Apartment,1996,315,5.538
665daecc46c898799d017207,My Own Private Idaho,1991,1083,7.1
665daecc46c898799d017208,That Obscure Object of Desire,1977,364,7.4
665daecc46c898799d017209,The Watch,2012,2236,5.585
665daecc46c898799d01720a,Dragonheart 3: The Sorcerer's Curse,2015,236,5.4
665daecc46c898799d01720b,The Princess Switch,2018,2157,7.004
665daecc46c898799d01720c,Battle Royale II: Requiem,2003,453,4.936
665daecc46c898799d01720d,The Duellists,1977,521,7.285
665daecc46c898799d01720e,Pierrot le Fou,1965,815,7.415
665daecc46c898799d01720f,L.A. Story,1991,317,6.462
665daecc46c898799d017210,Belle de Jour,1967,846,7.376
665daecc46c898799d017211,Green Snake,2021,287,8.176
665daecc46c898799d017212,The Dinosaur Project,2012,284,5.674
665daecc46c898799d017213,Ophelia,2019,535,7.172
665daecc46c898799d017214,The 7th Voyage of Sinbad,1958,261,6.943
665daecc46c898799d017215,The Pink Panther Strikes Again,1976,510,6.852
665daecc46c898799d017216,I Kill Giants,2017,1146,6.174
665daecc46c898799d017217,Mission: Possible,2021,141,7.5
665daecc46c898799d017218,The Doors,1991,1369,7.122
665daecc46c898799d017219,Mission: Possible,2021,141,7.5
665daecc46c898799d01721a,The Doors,1991,1369,7.122
665daecc46c898799d01721b,The Light Between Oceans,2016,1313,7.074
665daecc46c898799d01721c,Bill & Ted's Excellent Adventure,1989,1765,6.863
665daecc46c898799d01721d,The Man Who Fell to Earth,1976,500,6.43
665daecc46c898799d01721e,Summer of 84,2018,1240,6.902
665daecc46c898799d01721f,Puella Magi Madoka Magica the Movie Part III: Rebellion,2013,177,7.703
665daecc46c898799d017220,Requiem for a Dream,2000,9630,8.018
665daecc46c898799d017221,"Yours, Mine and Ours",1968,132,6.773
665daecc46c898799d017222,Pi,1998,2150,7.118
665daecc46c898799d017223,Escape Plan: The Extractors,2019,809,5.392
665daecc46c898799d017224,Boat Trip,2002,625,5.27
665daecc46c898799d017225,USS Indianapolis: Men of Courage,2016,580,5.875
665daecc46c898799d017226,A Most Wanted Man,2014,1312,6.471
665daecc46c898799d017227,Queen & Slim,2019,666,7.138
665daecc46c898799d017228,Brimstone,2016,1083,7.157
665daecc46c898799d017229,The Accused,1988,562,7
665daecc46c898799d01722a,Before the Devil Knows You're Dead,2007,1419,7.107
665daecc46c898799d01722b,Ironclad,2011,705,6.153
665daecc46c898799d01722c,The 12th Man,2017,515,7.169
665daecc46c898799d01722d,Brigsby Bear,2017,360,7.149
665daecc46c898799d01722e,Slaughterhouse Rulez,2018,433,5.584
665daecc46c898799d01722f,The Professor and the Madman,2019,1127,7.147
665daecc46c898799d017230,Fallen,2016,1549,6.1
665daecc46c898799d017231,The Imaginarium of Doctor Parnassus,2009,2641,6.381
665daecc46c898799d017232,Terminal,2018,773,5.501
665daecc46c898799d017233,Revenge,1990,422,6.514
665daecc46c898799d017234,No Way Out,1987,646,6.898
665daecc46c898799d017235,Just Friends,2018,101,6.926
665daecc46c898799d017236,To Die For,1995,746,6.578
665daecc46c898799d017237,Cure,1997,458,7.432
665daecc46c898799d017238,Rudolph the Red-Nosed Reindeer,1964,545,7.374
665daecc46c898799d017239,Hellraiser: Bloodline,1996,502,5.263
665daecc46c898799d01723a,Bleach the Movie: Memories of Nobody,2006,181,6.964
665daecc46c898799d01723b,"Angus, Thongs and Perfect Snogging",2008,782,6.487
665daecc46c898799d01723c,"Good Bye, Lenin!",2003,2317,7.553
665daecc46c898799d01723d,Megan Leavey,2017,743,7.3
665daecc46c898799d01723e,Throne of Elves,2016,192,7.5
665daecc46c898799d01723f,The Long Riders,1980,237,6.679
665daecc46c898799d017240,Hail the Judge,1994,110,7.164
665daecc46c898799d017241,Detective Conan: Quarter of Silence,2011,118,7.047
665daecc46c898799d017242,Stockholm,2019,364,5.864
665daecc46c898799d017243,Sympathy for Mr. Vengeance,2002,1391,7.454
665daecc46c898799d017244,Grumpy Old Men,1993,628,6.637
665daecc46c898799d017245,Free Willy 2: The Adventure Home,1995,563,5.904
665daecc46c898799d017246,The Tree of Life,2011,2973,6.739
665daecc46c898799d017247,Bring It On: Worldwide #Cheersmack,2017,231,6
665daecc46c898799d017248,Eve's Bayou,1997,121,6.347
665daecc46c898799d017249,Rooster Cogburn,1975,185,6.5
665daecc46c898799d01724a,Singularity,2017,197,3.617
665daecc46c898799d01724b,Three Wishes for Cinderella,1973,320,7.572
665daecc46c898799d01724c,Kill Bill: The Whole Bloody Affair,2011,961,7.993
665daecc46c898799d01724d,Immortal Demon Slayer,2017,146,7.5
665daecc46c898799d01724e,Hot Tub Time Machine 2,2015,882,5.216
665daecc46c898799d01724f,Tokyo Ghoul,2017,339,7
665daecc46c898799d017250,Bleach the Movie: Hell Verse,2010,166,7.63
665daecc46c898799d017251,Three Fugitives,1989,275,6.704
665daecc46c898799d017252,God's Not Dead 2,2016,391,6.093
665daecc46c898799d017253,Girls Just Want to Have Fun,1985,164,6.171
665daecc46c898799d017254,Legion of Super-Heroes,2023,165,6.448
665daecc46c898799d017255,Injustice,2021,753,7.403
665daecc46c898799d017256,Cold War,2018,1429,7.454
665daecc46c898799d017257,The Land Before Time XII: The Great Day of the Flyers,2006,157,6.21
665daecc46c898799d017258,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,375,7.784
665daecc46c898799d017259,Captain Corelli's Mandolin,2001,506,5.9
665daecc46c898799d01725a,You're Next,2013,2390,6.596
665daecc46c898799d01725b,In the Name of the King: A Dungeon Siege Tale,2007,802,4.711
665daecc46c898799d01725c,Walk the Line,2005,2761,7.494
665daecc46c898799d01725d,All the Right Moves,1983,247,5.745
665daecc46c898799d01725e,Bulletproof Monk,2003,881,5.5
665daecc46c898799d01725f,Blood Ties,2013,454,6.097
665daecc46c898799d017260,Christiane F.,1981,1267,7.326
665daecc46c898799d017261,Look Who's Talking,1989,2228,6.3
665daecc46c898799d017262,The Last American Virgin,1982,214,6.631
665daecc46c898799d017263,Pretty Guardian Sailor Moon Eternal The Movie Part 2,2021,148,8.1
665daecc46c898799d017264,Oliver Twist,2005,1139,6.742
665daecc46c898799d017265,There's Still Tomorrow,2023,1056,8.2
665daecc46c898799d017266,A Perfect Getaway,2009,1209,6.3
665daecc46c898799d017267,Coma,2020,512,6.409
665daecc46c898799d017268,Sleep Tight,2011,1049,7.084
665daecc46c898799d017269,The Last Sharknado: It's About Time,2018,244,4.5
665daecc46c898799d01726a,America: The Motion Picture,2021,229,5.699
665daecc46c898799d01726b,Pay It Forward,2000,1709,7.316
665daecc46c898799d01726c,Below,2002,421,6.027
665daecc46c898799d01726d,Casper: A Spirited Beginning,1997,305,5.413
665daecc46c898799d01726e,Casper: A Spirited Beginning,1997,305,5.413
665daecc46c898799d01726f,"Roman J. Israel, Esq.",2017,1222,6.332
665daecc46c898799d017270,The Last House on the Left,1972,651,5.98
665daecc46c898799d017271,Police Story 4: First Strike,1996,458,6.467
665daecc46c898799d017272,S.W.A.T.: Firefight,2011,347,5.679
665daecc46c898799d017273,The Horse Soldiers,1959,224,7.013
665daecc46c898799d017274,Occupation: Rainfall,2020,225,6.14
665daecc46c898799d017275,A Little Princess,1995,930,7.638
665daecc46c898799d017276,In a Valley of Violence,2016,554,6.108
665daecc46c898799d017277,The Mortuary Collection,2020,403,6.738
665daecc46c898799d017278,Trespass,1992,185,6.308
665daecc46c898799d017279,The Nightingale,2018,531,7.089
665daecc46c898799d01727a,The Moment You Fall in Love,2016,129,7.6
665daecc46c898799d01727b,Monster Hunt,2015,320,6.4
665daecc46c898799d01727c,Love,2015,2392,6.444
665daecc46c898799d01727d,Only You,1994,491,6.794
665daecc46c898799d01727e,Ruby & Quentin,2003,781,6.713
665daecc46c898799d01727f,Hell House LLC II: The Abaddon Hotel,2018,138,5.601
665daecc46c898799d017280,After Porn Ends,2012,259,5.7
665daecc46c898799d017281,The Odd Life of Timothy Green,2012,1130,6.962
665daecc46c898799d017282,Teen Titans Go! vs. Teen Titans,2019,469,7.531
665daecc46c898799d017283,Pelé: Birth of a Legend,2016,1046,7.373
665daecc46c898799d017284,A Fall from Grace,2020,902,7.025
665daecc46c898799d017285,Northmen: A Viking Saga,2014,337,5.418
665daecc46c898799d017286,Untraceable,2008,843,6.185
665daecc46c898799d017287,Set It Up,2018,2572,6.943
665daecc46c898799d017288,Eat Drink Man Woman,1994,320,7.6
665daecc46c898799d017289,Tommy Boy,1995,915,6.794
665daecc46c898799d01728a,The Railway Man,2013,706,6.857
665daecc46c898799d01728b,The Monuments Men,2014,3480,6.053
665daecc46c898799d01728c,The Wild Thornberrys Movie,2002,247,6.37
665daecc46c898799d01728d,Tangled: Before Ever After,2017,361,6.806
665daecc46c898799d01728e,Status Update,2018,504,7.346
665daecc46c898799d01728f,Jersey Girl,2004,996,6.173
665daecc46c898799d017290,The Treasure of the Sierra Madre,1948,1140,7.981
665daecc46c898799d017291,Fame,1980,435,6.446
665daecc46c898799d017292,King of Kings,1961,192,7.128
665daecc46c898799d017293,Tekkonkinkreet,2006,349,7.426
665daecc46c898799d017294,Operation Chromite,2016,197,5.891
665daecc46c898799d017295,I've Always Liked You,2016,138,7.5
665daecc46c898799d017296,Beverly Hills Chihuahua 2,2011,372,5.855
665daecc46c898799d017297,The 33,2015,898,6.375
665daecc46c898799d017298,The Big Country,1958,331,7.6
665daecc46c898799d017299,Stick It,2006,546,6.814
665daecc46c898799d01729a,Sissi: The Fateful Years of an Empress,1957,322,7.185
665daecc46c898799d01729b,House at the End of the Street,2012,1751,5.801
665daecc46c898799d01729c,The Hurricane,1999,1337,7.422
665daecc46c898799d01729d,Mystic Pizza,1988,487,6.3
665daecc46c898799d01729e,Stranger Than Fiction,2006,2202,7.267
665daecc46c898799d01729f,Drugstore Cowboy,1989,510,7.098
665daecc46c898799d0172a0,Drugstore Cowboy,1989,510,7.098
665daecc46c898799d0172a1,Pressure,2015,223,5.7
665daecc46c898799d0172a2,The Big Bounce,2004,235,4.917
665daecc46c898799d0172a3,Huesera: The Bone Woman,2023,302,5.8
665daecc46c898799d0172a4,Monsters,2010,1517,6.213
665daecc46c898799d0172a5,D-Tox,2002,618,5.573
665daecc46c898799d0172a6,Home Again,2017,1155,6.113
665daecc46c898799d0172a7,Cracks,2009,382,6.664
665daecc46c898799d0172a8,La Vie en Rose,2007,1546,7.433
665daecc46c898799d0172a9,The Sand Pebbles,1966,236,7.206
665daecc46c898799d0172aa,Theater Camp,2023,140,6.693
665daecc46c898799d0172ab,Show Dogs,2018,244,6.045
665daecc46c898799d0172ac,The Visitors II: The Corridors of Time,1998,958,6.036
665daecc46c898799d0172ad,Om Shanti Om,2007,339,7.081
665daecc46c898799d0172ae,42,2013,1735,7.172
665daecc46c898799d0172af,Running with the Devil,2019,282,5.434
665daecc46c898799d0172b0,Backcountry,2015,590,5.876
665daecc46c898799d0172b1,Thank You for Smoking,2005,2091,7.192
665daecc46c898799d0172b2,Zola,2020,215,6.212
665daecc46c898799d0172b3,A Turtle's Tale: Sammy's Adventures,2010,619,6.002
665daecc46c898799d0172b4,The Wedding Date,2005,1125,6.82
665daecc46c898799d0172b5,Detective Knight: Independence,2023,163,5.4
665daecc46c898799d0172b6,Salon Kitty,1976,119,5.6
665daecc46c898799d0172b7,The Electrical Life of Louis Wain,2021,429,6.925
665daecc46c898799d0172b8,American Underdog,2021,307,7.2
665daecc46c898799d0172b9,The Vast of Night,2019,985,6.548
665daecc46c898799d0172ba,High Risk,1995,119,6.626
665daecc46c898799d0172bb,The Current War,2018,1028,6.695
665daecc46c898799d0172bc,Stir Crazy,1980,416,6.453
665daecc46c898799d0172bd,Nothing to Lose,1997,582,6.521
665daecc46c898799d0172be,World Trade Center,2006,1593,6.145
665daecc46c898799d0172bf,The Legend of the Swordsman,1992,109,6.491
665daecc46c898799d0172c0,Emperor,2012,243,6.072
665daecc46c898799d0172c1,Masters of the Universe,1987,852,5.718
665daecc46c898799d0172c2,I Am a Hero,2016,397,7.383
665daecc46c898799d0172c3,Anna and the King,1999,740,6.768
665daecc46c898799d0172c4,Just My Luck,2006,1836,6.129
665daecc46c898799d0172c5,The Air I Breathe,2007,344,6.297
665daecc46c898799d0172c6,What Ever Happened to Baby Jane?,1962,991,7.934
665daecc46c898799d0172c7,There's Something Wrong with the Children,2023,188,5.729
665daecc46c898799d0172c8,The Wing or the Thigh?,1976,830,7.237
665daecc46c898799d0172c9,Look Who's Back,2015,1722,6.795
665daecc46c898799d0172ca,Svaha: The Sixth Finger,2019,156,6.7
665daecc46c898799d0172cb,Passenger 57,1992,959,5.964
665daecc46c898799d0172cc,The Way Back,2010,1497,6.985
665daecc46c898799d0172cd,Bend It Like Beckham,2002,1827,6.297
665daecc46c898799d0172ce,Hud,1963,295,7.239
665daecc46c898799d0172cf,Maybe I Do,2023,189,5.516
665daecc46c898799d0172d0,Bigfoot Family,2020,191,7.094
665daecc46c898799d0172d1,Can You Keep a Secret?,2019,876,6.455
665daecc46c898799d0172d2,Unwelcome,2023,131,5.897
665daecc46c898799d0172d3,Scared Shrekless,2010,433,6.633
665daecc46c898799d0172d4,The Killing Fields,1984,709,7.478
665daecc46c898799d0172d5,100 Girls,2000,437,5.791
665daecc46c898799d0172d6,Shark Side of the Moon,2022,146,5.123
665daecc46c898799d0172d7,The World to Come,2021,312,6.962
665daecc46c898799d0172d8,Crooked House,2017,877,6.4
665daecc46c898799d0172d9,Film Stars Don't Die in Liverpool,2017,162,6.404
665daecc46c898799d0172da,The Stanford Prison Experiment,2015,905,6.855
665daecc46c898799d0172db,Kung Fu Panda Holiday,2010,314,6.954
665daecc46c898799d0172dc,Stargate: Continuum,2008,485,7.085
665daecc46c898799d0172dd,Dan in Real Life,2007,1163,6.551
665daecc46c898799d0172de,Urban Legend,1998,1240,5.707
665daecc46c898799d0172df,Get Carter,2000,539,5.148
665daecc46c898799d0172e0,Martyrs,2015,281,5.157
665daecc46c898799d0172e1,The Naked City,1948,240,7.213
665daecc46c898799d0172e2,Witness,1985,1586,7.096
665daecc46c898799d0172e3,Castaway on the Moon,2009,643,7.991
665daecc46c898799d0172e4,The Beautician and the Beast,1997,340,6.735
665daecc46c898799d0172e5,Freeheld,2015,629,7.3
665daecc46c898799d0172e6,Bull Durham,1988,551,6.67
665daecc46c898799d0172e7,Anatomy of a Murder,1959,919,7.8
665daecc46c898799d0172e8,Operation Y and Other Shurik's Adventures,1965,393,7.653
665daecc46c898799d0172e9,Little Italy,2018,616,6.7
665daecc46c898799d0172ea,Barbershop,2002,442,6.342
665daecc46c898799d0172eb,Las Leyendas: El Origen,2021,241,8.263
665daecc46c898799d0172ec,The Remains of the Day,1993,1247,7.367
665daecc46c898799d0172ed,8½,1963,2187,8.16
665daecc46c898799d0172ee,Sophie's Choice,1982,819,7.333
665daecc46c898799d0172ef,Fred Claus,2007,813,5.795
665daecc46c898799d0172f0,Lords of Chaos,2018,441,6.8
665daecc46c898799d0172f1,Mac and Me,1988,233,4.4
665daecc46c898799d0172f2,Royalteen: Princess Margrethe,2023,111,6.482
665daecc46c898799d0172f3,Hot Summer Nights,2018,715,6.681
665daecc46c898799d0172f4,Ninja Scroll,1993,600,7.762
665daecc46c898799d0172f5,The Quest,1996,675,6.153
665daecc46c898799d0172f6,K.G.F: Chapter 1,2018,203,7.4
665daecc46c898799d0172f7,The Matrix Revisited,2001,188,6.8
665daecc46c898799d0172f8,Songbird,2020,718,6.27
665daecc46c898799d0172f9,Pink Floyd: The Wall,1982,1439,7.982
665daecc46c898799d0172fa,Late Spring,1949,383,8
665daecc46c898799d0172fb,Bandolero!,1968,107,6.5
665daecc46c898799d0172fc,80 for Brady,2023,137,6.507
665daecc46c898799d0172fd,Who's Afraid of Virginia Woolf?,1966,778,7.726
665daecc46c898799d0172fe,Muppets Most Wanted,2014,784,6.316
665daecc46c898799d0172ff,13 Exorcisms,2022,154,5.88
665daecc46c898799d017300,War,2019,262,6.471
665daecc46c898799d017301,The Silence,2019,1483,6.016
665daecc46c898799d017302,13 Exorcisms,2022,154,5.88
665daecc46c898799d017303,War,2019,262,6.471
665daecc46c898799d017304,The Silence,2019,1483,6.016
665daecc46c898799d017305,Pathaan,2023,164,6.616
665daecc46c898799d017306,We're Back! A Dinosaur's Story,1993,390,6.009
665daecc46c898799d017307,Like a Boss,2020,620,6.297
